Date,cci_30,relative_strength_index_14,sma_12,sma_26,stochastic_oscillator
2009-02-02,-117.2900202,44.07283705,14.11090775,14.77272669,33.33333333
2009-02-03,-61.90914831,48.774288299999995,14.06278117,14.75261538,55.37974684
2009-02-04,-17.82719628,49.65855704,13.99254175,14.73760681,59.49363924
2009-02-05,-10.517480099999998,52.44674132,14.02896258,14.7400085,72.46838608
2009-02-06,51.72455087,56.38084308,14.04717283,14.74961373,91.50943396
2009-02-09,46.66823576,54.65299657,14.19870692,14.74961373,84.59122642
2009-02-10,16.08045229,49.86548092,14.30276492,14.70368808,64.46537736
2009-02-11,22.0212876,52.72265543,14.40552233,14.66436623,77.35845912
2009-02-12,7.587290042999999,53.07383159,14.50957967,14.61934065,77.1331058
2009-02-13,24.00307956,51.66845581,14.57786792,14.60673358,71.33105802
2009-02-17,-55.93463106,45.04855725,14.61845258,14.54952265,37.20136519
2009-02-18,-48.58597603,45.30877364,14.69286925,14.51122858,38.2252901
2009-02-19,-56.18092626,43.7471552,14.70605842,14.46808873,31.05802048
2009-02-20,-59.83975693,44.62803349,14.68156725,14.417163,34.12969283
2009-02-23,-90.82934539,38.8738725,14.59689017,14.36427338,1.805018051
2009-02-24,-133.4907972,38.60247168,14.48292808,14.30567258,22.68905397
2009-02-25,-129.4606249,37.1366313,14.31489308,14.22661708,16.80667137
2009-02-26,-140.9018026,33.60305518,14.12580583,14.168161999999999,1.680644728
2009-02-27,-162.52110430000002,31.96532746,13.96066158,14.07453196,1.3513517169999998
2009-03-02,-173.79330349999998,29.87461965,13.74527908,14.03815962,1.715686695
2009-03-03,-160.5621034,31.08803773,13.53253833,14.00180573,6.233766234
2009-03-04,-131.42825679999999,34.35055428,13.346569,13.95979838,12.53266646
2009-03-05,-166.7567203,29.096617699999996,13.1619095,13.89120112,0.0
2009-03-06,-165.5070199,29.23375287,12.97594033,13.81149973,11.29476584
2009-03-09,-145.5155255,28.46307179,12.79520975,13.74137704,7.821226866
2009-03-10,-89.29813053,44.56494133,12.69567667,13.72615835,45.86895894
2009-03-11,-37.05449301,50.27442936,12.68912842,13.70806754,67.46988932
2009-03-12,-38.48253587,49.40467489,12.67865175,13.66684362,65.24390244
2009-03-13,-47.82135768,46.29908077,12.65835233,13.61083735,71.77419355
2009-03-16,-52.25989674,43.06023687,12.64722042,13.53043485,58.2278481
2009-03-17,-40.17210014,49.27058811,12.69633192,13.45106692,87.12442613
2009-03-18,-23.71166102,49.81470077,12.77294583,13.38011604,88.9361655
2009-03-19,-6.782616634,51.49555018,12.855453500000001,13.33381585,87.98442326
2009-03-20,-1.660274821,50.68305024,12.91700642,13.27279104,78.77694245
2009-03-23,58.95373474,61.15981612,13.11738208,13.24864838,93.01075269
2009-03-24,61.75500163,57.049078099999996,13.29091,13.21751915,82.25806452
2009-03-25,60.82736441,56.53752347,13.46967625,13.21117258,80.91395161
2009-03-26,116.93044040000001,63.2755066,13.62355942,13.23263073,98.67727478
2009-03-27,97.3955743,56.34407022,13.690351500000002,13.23927973,79.33883728
2009-03-30,43.61812144,50.78130279,13.72112792,13.22356392,48.14816598
2009-03-31,111.6444864,57.03604097,13.83375742,13.25862223,81.11117819
2009-04-01,156.50769340000002,62.46193649,14.03413283,13.32329858,98.42761056
2009-04-02,180.8322094,62.28174237,14.19063542,13.39371723,83.56169413
2009-04-03,125.7194077,57.46084875,14.30784825,13.46413562,68.59506022
2009-04-06,103.8557173,57.52643126,14.41392925,13.54301631,65.6535154
2009-04-07,111.53745479999999,57.52643126,14.52524892,13.63277712,62.45850498
2009-04-08,125.3553271,60.55807505,14.58156333,13.73281377,76.74425249
2009-04-09,128.261796,63.67494862,14.69550192,13.84010358,91.6030884
2009-04-13,122.5873382,62.78442997,14.80747617,13.97066488,88.54965212
2009-04-14,97.65546495,60.07021558,14.84152667,14.09367058,79.38934328
2009-04-15,68.46410211,54.56606626,14.88736425,14.204889499999998,59.54200746
2009-04-16,99.09336254,61.38147767,15.03666342,14.30401935,95.03820421
2009-04-17,84.40870657,55.93993421,15.09101358,14.36718462,73.66418842
2009-04-20,44.56320663,50.82743651,15.04517633,14.41554069,39.33653018
2009-04-21,50.63165814,53.6131613,15.02422183,14.485657000000002,46.19879895
2009-04-22,49.63842616,51.94067605,15.02618667,14.56212004,31.48156264
2009-04-23,36.18635152,53.10158237,15.03666375,14.62316946,41.13924051
2009-04-24,169.01827350000002,65.76200956,15.17745,14.74254827,90.10235833
2009-04-27,163.72029030000002,61.20208845,15.25668308,14.84107358,70.69595553
2009-04-28,117.9700212,57.26153879999999,15.2737085,14.92781223,53.47985093
2009-04-29,149.8765795,59.18823382,15.31692658,14.98583927,65.20145406
2009-04-30,145.55371069999998,59.25010624,15.37651567,15.05625781,65.56775416
2009-05-01,105.8353213,59.05736285,15.46884525,15.12758288,64.83515397
2009-05-04,103.1480498,58.54474648,15.497002499999999,15.16868538,63.00369011
2009-05-05,69.68143615,54.47144297,15.53563708,15.21885488,48.35168619
2009-05-06,58.51785661,54.47144297,15.612906,15.28866904,48.35168619
2009-05-07,20.45716914,49.75403236,15.63582483,15.31738042,31.13554496
2009-05-08,7.112301175,50.73172068,15.67773367,15.32070504,34.79854594
2009-05-11,-1.893235038,49.690466,15.70392683,15.32161165,31.13554496
2009-05-12,46.369785799999995,55.31958956,15.63713567,15.35606554,52.01461391
2009-05-13,43.3546383,53.72930457,15.594572,15.38598562,33.78993891
2009-05-14,67.99703739,56.69755744,15.60308467,15.42527488,50.239186600000004
2009-05-15,88.87797873,58.18838062,15.60112033,15.45640404,57.894689
2009-05-18,111.56771599999999,61.57223143,15.62338417,15.48451115,76.07655502
2009-05-19,105.60679240000002,59.37931953,15.63641417,15.51016965,62.20090909
2009-05-20,98.26863412,60.04958786,15.657330499999999,15.54521023,79.19069364
2009-05-21,18.44371233,52.57459233,15.66753692,15.57893458,46.82080925
2009-05-22,9.46413452,51.70814378,15.67313067,15.58242315,42.77456647
2009-05-26,43.51696869,57.99234963,15.74838083,15.62078069,76.87861272
2009-05-27,70.22917386,55.23708296,15.80324392,15.67058238,64.73982659
2009-05-28,79.83790691,58.47465885,15.88574283,15.71923673,83.23705202
2009-05-29,119.3725811,62.49175927,15.95991192,15.78701565,97.40922414
2009-06-01,182.55969840000003,66.53306587,16.07685742,15.866075,95.12194884
2009-06-02,210.49401740000002,66.53306587,16.173503,15.88499165,77.07508975
2009-06-03,202.0467971,69.03659549,16.28141767,15.92935846,90.11857317
2009-06-04,208.5156345,69.77442936,16.37103825,15.99097104,94.0711439
2009-06-05,228.82396609999998,72.00191992,16.49163133,16.05234108,94.05593990000001
2009-06-08,189.902573,70.38039754,16.60168183,16.11067154,90.59229637
2009-06-09,174.5952074,70.61793424,16.750611499999998,16.170519,91.63762775
2009-06-10,177.2098468,74.11979177,16.9351255,16.24617223,97.79173502
2009-06-11,186.611174,75.95818772,17.0992115,16.34243042,88.7139078
2009-06-12,177.04898909999997,78.84766175,17.310085,16.45389577,98.72776017
2009-06-15,165.244458,79.32924828,17.505802,16.58230312,96.5615779
2009-06-16,165.433864,79.4968433,17.67450125,16.70860069,83.74385037
2009-06-17,141.24995230000002,80.78302507,17.8247485,16.84491577,88.71389044
2009-06-18,126.25281100000001,76.72648526,17.96313442,16.95852954,81.23073846
2009-06-19,142.91451130000002,80.12929848,18.11733517,17.09371069,91.40127115
2009-06-22,106.63574640000002,65.7750701,18.2128875,17.19549542,65.24592303
2009-06-23,95.06934297,66.26930137,18.29196508,17.29426942,63.76811594
2009-06-24,94.66790009,67.36882926,18.38554008,17.38551273,67.89665391
2009-06-25,93.20359662,69.9641906,18.49822558,17.49135504,79.70484144
2009-06-26,79.51711151,62.59232535,18.55094408,17.58168619,59.75611392
2009-06-29,92.1937219,66.94047929,18.6188195,17.70456085,78.37841368
2009-06-30,89.90871872,65.49362781,18.64781483,17.82682692,67.79661017
2009-07-01,95.17533259,67.74572766,18.68867133,17.93936027,81.2500625
2009-07-02,61.90947106,57.68463256,18.68339975,18.03790338,26.51522727
2009-07-06,33.783848799999994,55.43495292,18.65176917,18.12154331,22.44899486
2009-07-07,5.881800726,47.562216299999996,18.58784833,18.17142327,3.723508658
2009-07-08,-21.68332271,47.91882722,18.48834308,18.20670408,23.9315812
2009-07-09,-18.72706533,46.55484041,18.43298925,18.23833523,18.80346154
2009-07-10,-42.54551267,45.96769982,18.37038658,18.25840892,16.95648563
2009-07-13,-6.116144708999999,56.00598377,18.35457083,18.30098931,53.47828412
2009-07-14,7.803556951,54.44967715,18.30975992,18.33049131,48.26093403
2009-07-15,94.39214713,63.61434516,18.36050208,18.39344938,92.1739966
2009-07-16,124.16934679999999,65.95164987,18.39872233,18.46522738,100.0
2009-07-17,124.20831840000001,63.88016104,18.43298933,18.51814869,93.46939042
2009-07-20,132.3046796,65.73464379,18.46527967,18.56985327,100.0
2009-07-21,159.65201580000002,67.94979738,18.56149017,18.615475,100.0
2009-07-22,161.65611769999998,67.48010467,18.666926999999998,18.65744715,96.55168966
2009-07-23,218.86221329999998,72.64071802,18.86659758,18.72162158,95.69892357
2009-07-24,-28.76969453,49.26568047,18.92524692,18.71462642,38.97853198
2009-07-27,-57.06359129,46.66008036,18.96939808,18.70276462,29.83874458
2009-07-28,-39.38731937,49.69389773,19.04056775,18.68451627,37.15083799
2009-07-29,8.891498718,52.3682429,19.078129500000003,18.70033177,46.36871508
2009-07-30,46.75912012,52.45075942,19.12425825,18.71462662,46.64804469
2009-07-31,10.35317973,49.75936794,19.08471892,18.71614731,24.39865979
2009-08-03,13.56490817,52.56163472,19.0445215,18.71736396,35.05158076
2009-08-04,8.841725578,51.95755351,19.010254500000002,18.73013812,32.98972509
2009-08-05,40.57076648,52.35068689,18.96280792,18.72861715,34.36426117
2009-08-06,-8.061306442000001,48.60287222,18.872528,18.71918877,22.33676976
2009-08-07,-1.303142939,49.71061781,18.79081417,18.70459,25.77319588
2009-08-10,-27.52128767,48.14605075,18.64979233,18.70611046,20.96223368
2009-08-11,-52.53770403,44.98756331,18.628705,18.70398142,10.99656357
2009-08-12,-15.47759676,49.87234883,18.65638233,18.73439569,44.44454047
2009-08-13,4.247095928,50.92809584,18.666266500000003,18.76663477,47.05888889
2009-08-14,9.093929056,51.77889323,18.65901792,18.80465269,51.63405229
2009-08-17,-30.87180033,46.34070559,18.62211533,18.83080912,15.71422551
2009-08-18,-13.70719709,52.04334185,18.63480633,18.84548677,39.28567092
2009-08-19,-14.96182157,52.86431384,18.63170775,18.86595527,50.81963182
2009-08-20,3.946572316,53.11126216,18.6338885,18.85631646,52.45897743
2009-08-21,74.7438153,61.20974517,18.682472,18.85957854,99.28057502
2009-08-24,120.99575120000002,63.32972118,18.76936125,18.87443735,94.70582042
2009-08-25,123.810796,63.32972118,18.84966092,18.88199673,89.94407259
2009-08-26,103.4182442,61.79711533,18.93322267,18.87767931,84.91613682
2009-08-27,99.25430001,63.28555975,19.0451715,18.87855581,92.73748198
2009-08-28,138.79709580000002,63.09654497,19.13009908,18.85601177,67.07315735
2009-08-31,89.13044448,62.49314869,19.207107999999998,18.8967245,65.85364466
2009-09-01,44.66671783,51.09349717,19.23642967,18.92789804,34.07079646
2009-09-02,8.459147075,49.01935323,19.28546842,18.94384019,27.87615044
2009-09-03,27.10740487,52.71097601,19.32059083,18.957392000000002,38.93809735
2009-09-04,98.76596478,59.20145474,19.38487117,18.98623815,61.16075893
2009-09-08,118.8789382,61.43674395,19.46107992,19.03002154,70.08928571
2009-09-09,125.61888200000001,60.72024972,19.4855995,19.063153,63.589776199999996
2009-09-10,125.5829538,63.25837919,19.50945633,19.10483819,71.67630058
2009-09-11,120.68729409999999,60.57596698,19.52403583,19.141025,63.58387283
2009-09-14,104.6873423,62.29767792,19.55385642,19.19213858,71.67630058
2009-09-15,119.5464068,64.67133779,19.587653500000002,19.24632781,83.23705202
2009-09-16,117.57896880000001,64.67133779,19.62211292,19.30477512,83.23705202
2009-09-17,116.76238810000001,65.91569261,19.66518733,19.37510096,89.01728324
2009-09-18,112.9262045,64.93053608,19.74868508,19.43203777,87.20930233
2009-09-21,103.1606948,65.48605103,19.84411125,19.48746085,89.53482558
2009-09-22,136.7574876,71.24925342,19.95411767,19.55513035,97.57281553
2009-09-23,160.7417577,69.65011707,20.02635042,19.63434665,78.31321285
2009-09-24,155.5543889,72.22333466,20.10057125,19.70652842,85.7143318
2009-09-25,116.5351811,62.54038203,20.15159758,19.76464062,61.95646739
2009-09-28,133.9629369,66.05875113,20.20660058,19.83070531,73.91305968
2009-09-29,120.2204933,64.20318828,20.265579000000002,19.87168977,68.94411867
2009-09-30,101.7244182,63.48303365,20.31329183,19.90472192,67.08070368
2009-10-01,16.97833605,47.4393401,20.29208608,19.9120625,14.90682304
2009-10-02,-23.22731553,48.76736918,20.276182000000002,19.9246025,29.12082418
2009-10-05,-37.51399944,43.98058431,20.23244492,19.92307331,11.53840659
2009-10-06,-3.7670126689999996,51.50905027,20.22250508,19.93622515,37.36269231
2009-10-07,4.392550702,51.35085141,20.20925158,19.94998865,36.81318681
2009-10-08,84.84025873,59.06474716,20.20262425,20.00106631,68.13186813
2009-10-09,80.57636967,57.0149815,20.19202092,20.0527555,61.53840659
2009-10-12,91.13770444,59.17623989,20.17744133,20.10199788,70.87906593
2009-10-13,89.48335834,60.31400676,20.19467158,20.13839465,79.76872832
2009-10-14,117.9584645,62.20450942,20.20328658,20.17326223,86.44057263
2009-10-15,169.6839977,69.92004508,20.26690492,20.23229227,100.0
2009-10-16,155.4219352,65.86560646,20.318595000000002,20.27817054,90.7895135
2009-10-19,143.69182460000002,63.23320544,20.41667283,20.32404881,84.64920379
2009-10-20,116.1701487,63.34575087,20.51011083,20.36595069,85.08780048
2009-10-21,151.6626894,65.72187029,20.638672,20.40815877,92.67241379
2009-10-22,129.0831052,65.83546691,20.73674942,20.45067277,92.82511211
2009-10-23,349.44766989999994,77.37798643,20.93025325,20.53386523,71.64179104
2009-10-26,303.16702610000004,80.630638,21.12972117,20.63846758,85.01118904
2009-10-27,252.9030585,78.96345448,21.33117808,20.73909404,81.59806741
2009-10-28,185.8781262,69.20314589,21.48359583,20.80791088,65.80977743
2009-10-29,155.1485019,70.57735685,21.64330258,20.88468027,70.49605744
2009-10-30,124.84722269999999,63.14338453,21.76059758,20.93942823,57.70234987
2009-11-02,102.2109379,64.38022594,21.83813108,21.01069235,58.35691218
2009-11-03,80.88018437,59.37334065,21.90638708,21.06268738,47.2464058
2009-11-04,101.4673949,63.94601322,22.0190435,21.13334012,62.17004756
2009-11-05,118.7588993,67.03672850000001,22.15820733,21.21745015,74.19351149
2009-11-06,104.3554452,67.40378458,22.28676825,21.32878131,75.65981691
2009-11-09,114.3701877,70.70539989,22.4458125,21.45204069,88.81987925
2009-11-10,114.22728799999999,70.84074449,22.51141867,21.58569927,89.44099707
2009-11-11,110.2240399,71.61751174,22.54057742,21.70834712,88.14438144
2009-11-12,108.5672304,73.28923477,22.59160392,21.83864127,93.75004808
2009-11-13,116.8613511,75.06831146,22.69829575,21.95975927,93.27722972
2009-11-16,110.0679877,73.31557975,22.78577067,22.08179554,89.12141804
2009-11-17,118.84837490000001,77.10651071,22.9449875,22.21675723,100.0
2009-11-18,124.35956180000001,77.74149190000001,23.10158692,22.35234558,98.90117176
2009-11-19,109.4239757,71.34842095,23.25941433,22.47320788,86.81325524
2009-11-20,93.04322933,68.41117815,23.37146933,22.566216,80.81187484
2009-11-23,104.5717099,70.98410001,23.47765475,22.67547773,92.06356513
2009-11-24,100.61035090000001,70.40513648,23.57852933,22.78809969,88.14436922
2009-11-25,88.27327698,68.01549046,23.64027058,22.89672981,81.95884738
2009-11-27,42.911281200000005,57.95319965,23.66274642,22.98142592,42.85707187
2009-11-30,50.64699372,60.07357122,23.69057892,23.07165304,47.48204855
2009-12-01,85.74930272,65.91849801,23.74244417,23.13657554,90.64754723
2009-12-02,82.04611257,62.16168902,23.76110808,23.17424554,74.10084468
2009-12-03,89.49641519,62.65989775,23.78906333,23.21620412,74.48270725
2009-12-04,99.01144679,64.18362429,23.78773342,23.28020535,75.92587906
2009-12-07,73.85867412,60.79950127,23.76643375,23.33225227,64.19755296
2009-12-08,41.95128155,57.04884572,23.75245642,23.39252735,50.61725271
2009-12-09,41.16474470000001,58.79097493,23.75844692,23.45251562,59.25916095
2009-12-10,63.26509508,60.75040163,23.75378775,23.52812419,69.13582152
2009-12-11,66.11482905,60.36400210000001,23.74979408,23.58690765,67.90119265
2009-12-14,82.75817608,63.6046517,23.77109375,23.64113892,83.95062719
2009-12-15,80.00659641,61.72328089,23.8243425,23.69107558,78.39501334
2009-12-16,103.84300870000001,62.77714965,23.87026942,23.72909469,81.3253012
2009-12-17,24.42467615,52.962232900000004,23.84297908,23.75114188,42.55319149
2009-12-18,110.96573090000001,62.54736864,23.88158508,23.79317215,92.50000625
2009-12-21,192.0323273,64.20134792,23.92751325,23.83277765,79.87421384
2009-12-22,225.2441159,67.13210174,23.98342417,23.87334154,93.45238095
2009-12-23,230.21953140000002,68.07045254,24.05863833,23.91972965,98.23523633
2009-12-24,217.2438483,68.83691475,24.15382075,23.95045038,100.0
2009-12-28,216.71778799999998,70.4597646,24.250999999999998,23.98301396,99.48186528
2009-12-29,231.8479241,72.45868145,24.35217308,24.03247438,95.11106667
2009-12-30,150.6822652,63.42513737,24.42605642,24.07364015,72.02067358
2009-12-31,84.95126648,55.15815603,24.45068358,24.09022915,47.15025907
2010-01-04,105.5929098,60.57668852,24.51258625,24.12217877,71.50264249
2010-01-05,98.75207418,60.68551993,24.56982958,24.15812192,72.02067358
2010-01-06,77.7577433,57.44031496,24.64770642,24.20573881,62.17616579999999
2010-01-07,29.30641848,52.36171197,24.65369675,24.23768808,45.59590674
2010-01-08,44.71096121,55.16336274,24.66301475,24.25765638,50.58826436
2010-01-11,16.2254484,49.35793678,24.62640608,24.27270985,10.86950063
2010-01-12,-25.05891477,46.64662672,24.56982858,24.28008285,10.06289308
2010-01-13,-7.621764691,50.72732129,24.52656417,24.29144919,27.67295597
2010-01-14,60.63623723,58.22364995,24.51258692,24.32739235,66.03767296
2010-01-15,83.33172358,56.70065832,24.4773095,24.36702196,59.74849057
2010-01-19,86.48100041,59.44260278,24.48662817,24.40972381,74.84276729999999
2010-01-20,24.27682277,51.91871592,24.49395017,24.43184258,49.27532661
2010-01-21,-35.32352714,44.95058203,24.43138217,24.43675788,7.518796992
2010-01-22,-178.7330825,35.62807269,24.29825908,24.401429,4.999958333
2010-01-25,-173.8571004,40.20682782,24.20174517,24.37992465,20.0
2010-01-26,-149.3144801,42.41246505,24.13851217,24.36149242,27.5
2010-01-27,-140.6276111,44.49503248,24.07261725,24.36364323,34.58333333
2010-01-28,-153.3741397,39.84036012,23.99873342,24.32677831,13.33333333
2010-01-29,-219.38656040000004,32.75073306,23.8729325,24.25489173,14.52513966
2010-02-01,-223.51577450000002,35.64518195,23.74380292,24.18085477,20.94972067
2010-02-02,-189.8456962,36.28723287,23.57739917,24.10528196,22.34634078
2010-02-03,-152.5061435,38.5324878,23.42896725,24.03247419,27.09494413
2010-02-04,-166.19502549999999,32.75569903,23.21197683,23.93017465,5.027932961
2010-02-05,-153.6474855,35.14167206,23.04091442,23.82664627,12.26158038
2010-02-08,-146.79847990000002,33.03762834,22.8884885,23.72711115,4.451007581
2010-02-09,-118.3765743,36.96647101,22.8252555,23.65123142,13.9682584
2010-02-10,-109.5439155,36.80599542,22.73672833,23.56029792,15.96957568
2010-02-11,-99.57164898,38.66886944,22.64487417,23.47305146,23.40429787
2010-02-12,-106.3807727,36.95440752,22.52905683,23.38580496,15.31914894
2010-02-16,-73.93869432,44.64138555,22.48396675,23.32536446,33.19148936
2010-02-17,-51.47539468,47.64139847,22.520156,23.26588,43.40425532
2010-02-18,-28.32628908,52.07030849,22.56644767,23.23010473,59.57442553
2010-02-19,-27.06246563,49.68798003,22.59603625,23.19430088,82.19172453
2010-02-22,-25.37675,49.20315321,22.61163458,23.14866054,79.45200038
2010-02-23,-47.7866076,44.52428044,22.65306742,23.07193488,52.05475887
2010-02-24,-31.50330437,48.48126918,22.70258092,23.00754077,72.60262151
2010-02-25,-43.56973942,48.11165912,22.770057,22.93484754,70.54789689
2010-02-26,-18.45849934,49.08689423,22.82291083,22.8799825,75.34241415
2010-03-01,3.151202876,53.76596017,22.90050225,22.85373796,97.95925031
2010-03-02,-7.806261699999999,46.4157408,22.93199058,22.842466,51.1627623
2010-03-03,-25.57475547,46.4157408,22.976126,22.82013458,51.1627623
2010-03-04,-13.87964848,48.87642548,22.99485033,22.79752054,61.04648898
2010-03-05,3.292949712,48.31424449,22.99485033,22.76844912,44.53128479
2010-03-08,32.2162287,48.94663562,22.97211383,22.75628031,47.65620911
2010-03-09,63.41560143,51.65386819,22.97411983,22.77946427,60.93746948
2010-03-10,98.73379667,54.26581899,22.99016933,22.80082965,74.21872986
2010-03-11,128.69407320000002,57.33232889,23.04701117,22.82714042,90.6250708
2010-03-12,165.16230349999998,58.61309309,23.0898095,22.85100642,91.91183229
2010-03-15,148.8259635,58.90829193,23.13595175,22.89975904,93.38249513
2010-03-16,160.462847,60.1332671,23.18276317,22.94545115,91.83680272
2010-03-17,191.44022560000002,63.899515,23.2235555,23.00838427,85.27595995
2010-03-18,166.9273301,63.40332327,23.30045942,23.06179088,84.04908954
2010-03-19,154.907868,62.87747698,23.37602583,23.11519496,81.3253012
2010-03-22,135.2636786,63.04254299,23.44089233,23.16491354,81.59509202
2010-03-23,149.6654933,67.41133909999999,23.52715817,23.22911127,98.77294479
2010-03-24,134.604558,61.02936815,23.59536825,23.26923485,83.10810811
2010-03-25,179.238786,66.39253407,23.67628517,23.31306235,72.9468599
2010-03-26,122.5027801,58.03084123,23.72242742,23.33435877,54.95051735
2010-03-29,90.72730786,56.49828771,23.74984525,23.35966765,44.63279964
2010-03-30,90.53458508,59.46284984,23.78328142,23.3917665,53.48837209
2010-03-31,42.18277373,49.73014861,23.78328142,23.42139627,17.94878205
2010-04-01,-3.437270892,47.46413635,23.76923733,23.43775412,27.69227061
2010-04-05,15.52862955,49.558561,23.74516308,23.45843323,33.33329915
2010-04-06,20.97833642,50.52412502,23.72577017,23.47849519,35.89740302
2010-04-07,26.70684741,51.12838008,23.70972033,23.48868023,37.43586535
2010-04-08,83.62412682,60.90203387,23.73111983,23.53374242,66.66664957
2010-04-09,155.848827,66.25673296,23.76188125,23.59176754,88.20512216
2010-04-12,164.51132919999998,65.79455587,23.80668583,23.64392815,87.1794806
2010-04-13,152.2043252,67.38677757,23.83610933,23.70133573,93.84620197
2010-04-14,204.3489105,71.45896465,23.91368217,23.76892877,92.43697161
2010-04-15,191.34600559999998,71.96824453,23.99927917,23.83281812,94.53785485
2010-04-16,167.56748580000001,66.83051508,24.059465,23.88528758,86.13444796
2010-04-19,186.108857,70.96077442,24.17649233,23.94269527,92.01524411
2010-04-20,196.10733630000001,73.97864504,24.32361267,24.00720173,97.16312057
2010-04-21,175.9792495,73.21053059,24.46137058,24.070165,94.09722017
2010-04-22,146.6674436,73.79656026,24.599797,24.13251081,94.50972764
2010-04-23,113.5273624,63.13716432,24.70746283,24.17356054,76.15380769
2010-04-26,105.0702131,65.03445668,24.78704108,24.21985704,80.7377538
2010-04-27,85.39616634,59.33375378,24.82114608,24.25874612,67.98247018
2010-04-28,67.90858491,60.20070044,24.86060083,24.29917823,60.11904762
2010-04-29,82.00594721,61.52585445,24.89738108,24.33374631,60.00002759
2010-04-30,46.95992112,51.99704549,24.87865633,24.36121558,28.2759805
2010-05-03,54.11963649,56.98758659,24.87798767,24.38745004,32.07556604
2010-05-04,-19.49926949,45.39365435,24.84187667,24.40195646,20.76497268
2010-05-05,-48.86836602,41.87451295,24.76229792,24.40998112,8.465560035
2010-05-06,-142.92401909999998,33.24954173,24.60314108,24.385598499999997,29.15531335
2010-05-07,-193.68600590000003,27.79316124,24.39449833,24.35226512,20.89199531
2010-05-10,-104.1535992,38.15507148,24.23066025,24.34547523,38.02819249
2010-05-11,-99.85120801,37.67644645,24.09156433,24.33343804,36.61969484
2010-05-12,-74.61116203,44.65408247,23.97988733,24.33714188,49.76528169
2010-05-13,-66.98509379,42.81064056,23.87222258,24.33374715,46.71532847
2010-05-14,-105.34753629999999,40.05067546,23.73981458,24.30319119,39.17274939
2010-05-17,-107.2643638,40.18472312,23.60205675,24.25998115,39.41608273
2010-05-18,-115.7591044,38.24327701,23.48095317,24.21087742,31.14355231
2010-05-19,-140.4257435,35.11167981,23.31426742,24.14659992,24.46808511
2010-05-20,-183.42877990000002,27.49978067,23.12049192,24.03586865,1.741294399
2010-05-21,-190.9215045,26.046719,22.92730358,23.91522315,9.732340502000001
2010-05-24,-183.2961961,23.25344988,22.75400558,23.78307877,0.261096606
2010-05-25,-187.7218676,22.34779855,22.61876417,23.63331365,15.33335556
2010-05-26,-189.4480153,18.28356971,22.36350075,23.44080819,8.704079554
2010-05-27,-146.4512101,30.91968679,22.17875317,23.27992231,27.85301202
2010-05-28,-140.52388009999999,29.91334622,21.94312125,23.11098385,23.98452147
2010-06-01,-127.73673810000001,31.00160828,21.7269095,22.95810715,25.72533352
2010-06-02,-105.7541405,37.60938356,21.56971892,22.81827327,36.75047645
2010-06-03,-77.68726678,41.8199927,21.43872842,22.69886531,49.25056761
2010-06-04,-98.63592123,35.01280651,21.24996892,22.54443192,26.33836695
2010-06-07,-111.4207058,32.36189547,21.05180483,22.37171858,16.44148278
2010-06-08,-119.6194096,31.43909788,20.91745617,22.20762242,13.31723326
2010-06-09,-109.3480623,29.81152594,20.77974908,22.02372842,7.01225396
2010-06-10,-104.3044812,32.28878318,20.694437,21.86887585,17.25492764
2010-06-11,-84.21837573,39.51439269,20.66689558,21.74312796,46.41352472
2010-06-14,-68.70907774,38.44337849,20.69981117,21.63927131,39.66247272
2010-06-15,-37.80733303,48.57546952,20.73877225,21.59266412,85.23207374
2010-06-16,-30.97082242,46.58747034,20.77370325,21.51546523,73.24561404
2010-06-17,-28.54747521,47.03631678,20.80594692,21.44166835,75.43864035
2010-06-18,-24.8617427,47.69907053,20.80460283,21.35275735,78.50881579
2010-06-21,-28.70185538,43.58746229,20.74347425,21.25482762,57.01758772
2010-06-22,-40.37967629,42.15009399,20.7421305,21.16088542,49.12280702
2010-06-23,-73.12031963,38.64303528,20.74347417,21.05237277,29.46425423
2010-06-24,-87.48005997,36.44239955,20.73608442,20.94075992,15.62500698
2010-06-25,-130.8213397,33.34224459,20.718619,20.82573685,8.527209302000001
2010-06-28,-152.5937953,31.97121775,20.67226883,20.73892673,6.859138526000001
2010-06-29,-212.84454080000003,26.61417508,20.51440933,20.62948446,5.29095518
2010-06-30,-221.3786221,25.24738095,20.34714483,20.5284125,1.522818032
2010-07-01,-214.093931,27.25894271,20.1174085,20.43819227,10.33654095
2010-07-02,-178.7246829,28.77251486,19.912526,20.38424612,12.98077235
2010-07-06,-120.15363700000002,35.94913349,19.74123133,20.31665827,26.20192938
2010-07-07,-93.13320336,41.48980166,19.59747783,20.27015269,37.74036965
2010-07-08,-67.00825943,42.71283543,19.49402883,20.22426731,40.38462509
2010-07-09,-65.78630776,41.52321028,19.393267,20.15636915,37.01923967
2010-07-12,-31.49021381,47.78759943,19.36102342,20.093432,56.45159773
2010-07-13,0.295687723,50.82662918,19.36975642,20.07296954,78.688466
2010-07-14,23.212202100000003,53.81795216,19.43088533,20.07762015,90.63551526
2010-07-15,23.28857704,54.49114326,19.51149467,20.09002142,96.52774426
2010-07-16,12.49771289,47.83931202,19.61762983,20.09312173,74.22679527
2010-07-19,14.29075821,51.3468499,19.7667575,20.10025273,85.91068244
2010-07-20,20.58104242,53.80651165,19.92260192,20.09467212,94.50175069
